519  1846500.0,5851500.0  1846500.0,5852500.0 
520  1846500.0,5852500.0  1845500.0,5852500.0 
521  1845500.0,5852500.0  1845500.0,5851500.0 
522  1845500.0,5851500.0  1844500.0,5851500.0 
523  1844500.0,5851500.0  1844500.0,5851500.0 
524  1844500.0,5805500.0  1844500.0,5806500.0 
525  1844500.0,5806500.0  1845500.0,5806500.0 
526  1845500.0,5806500.0  1844500.0,5806500.0 
527  1844500.0,5806500.0  1845500.0,5806500.0 
528  1845500.0,5806500.0  1845500.0,5807500.0 
529  1845500.0,5807500.0  1845500.0,5806500.0 
530  1845500.0,5806500.0  1844500.0,5806500.0 
531  1844500.0,5806500.0  1844500.0,5807500.0 
532  1844500.0,5807500.0  1845500.0,5807500.0 
533  1845500.0,5807500.0  1845500.0,5808500.0 
534  1845500.0,5808500.0  1846500.0,5808500.0 
535  1846500.0,5808500.0  1846500.0,5809500.0 
536  1846500.0,5809500.0  1847500.0,5809500.0 
537  1847500.0,5809500.0  1847500.0,5810500.0 
538  1847500.0,5810500.0  1847500.0,5811500.0 
539  1847500.0,5811500.0  1848500.0,5811500.0 
540  1848500.0,5811500.0  1848500.0,5812500.0 
541  1848500.0,5812500.0  1848500.0,5811500.0 
542  1848500.0,5811500.0  1848500.0,5812500.0 
543  1848500.0,5812500.0  1849500.0,5812500.0 
544  1849500.0,5812500.0  1849500.0,5813500.0 
545  1849500.0,5813500.0  1849500.0,5812500.0 
546  1849500.0,5812500.0  1849500.0,5812500.0 
547  1847500.0,5814500.0  1847500.0,5815500.0 
548  1847500.0,5815500.0  1847500.0,5816500.0 
549  1847500.0,5816500.0  1846500.0,5816500.0 
550  1846500.0,5816500.0  1846500.0,5817500.0 
551  1846500.0,5817500.0  1846500.0,5818500.0 
552  1846500.0,5818500.0  1846500.0,5819500.0 
553  1846500.0,5819500.0  1847500.0,5819500.0 
554  1847500.0,5819500.0  1847500.0,5820500.0 
555  1847500.0,5820500.0  1847500.0,5821500.0 
556  1847500.0,5821500.0  1848500.0,5821500.0 
557  1848500.0,5821500.0  1848500.0,5822500.0 
558  1848500.0,5822500.0  1848500.0,5823500.0 
559  1848500.0,5823500.0  1848500.0,5823500.0 
560  1847500.0,5857500.0  1847500.0,5856500.0 
561  1847500.0,5856500.0  1847500.0,5857500.0 
562  1847500.0,5857500.0  1846500.0,5857500.0 
563  1846500.0,5857500.0  1847500.0,5857500.0 
564  1847500.0,5857500.0  1847500.0,5856500.0 
565  1847500.0,5856500.0  1846500.0,5856500.0 
566  1846500.0,5856500.0  1846500.0,5855500.0 
567  1846500.0,5855500.0  1846500.0,5855500.0 
568  1848500.0,5778500.0  1847500.0,5778500.0 
569  1847500.0,5778500.0  1847500.0,5779500.0 
570  1847500.0,5779500.0  1847500.0,5780500.0 
571  1847500.0,5780500.0  1847500.0,5781500.0 
572  1847500.0,5781500.0  1846500.0,5781500.0 
573  1846500.0,5781500.0  1846500.0,5781500.0 
574  1848500.0,5828500.0  1848500.0,5827500.0 
575  1848500.0,5827500.0  1847500.0,5827500.0 
576  1847500.0,5827500.0  1847500.0,5826500.0 
577  1847500.0,5826500.0  1846500.0,5826500.0 
578  1846500.0,5826500.0  1846500.0,5827500.0 
579  1846500.0,5827500.0  1846500.0,5827500.0 
580  1849500.0,5824500.0  1848500.0,5824500.0 
581  1848500.0,5824500.0  1847500.0,5824500.0 
582  1847500.0,5824500.0  1847500.0,5824500.0 
583  1850500.0,5857500.0  1849500.0,5857500.0 
584  1849500.0,5857500.0  1849500.0,5856500.0 
585  1849500.0,5856500.0  1849500.0,5856500.0 
586  1850500.0,5853500.0  1850500.0,5854500.0 
587  1850500.0,5854500.0  1850500.0,5855500.0 
588  1850500.0,5855500.0  1851500.0,5855500.0 
589  1851500.0,5855500.0  1851500.0,5856500.0 
590  1851500.0,5856500.0  1851500.0,5856500.0 
591  1852500.0,5813500.0  1852500.0,5814500.0 
592  1852500.0,5814500.0  1851500.0,5814500.0 
593  1851500.0,5814500.0  1850500.0,5814500.0 
594  1850500.0,5814500.0  1850500.0,5815500.0 
595  1850500.0,5815500.0  1851500.0,5815500.0 
596  1851500.0,5815500.0  1851500.0,5816500.0 
597  1851500.0,5816500.0  1851500.0,5817500.0 
598  1851500.0,5817500.0  1851500.0,5817500.0 
599  1851500.0,5857500.0  1851500.0,5856500.0 
600  1851500.0,5856500.0  1851500.0,5856500.0 
601  1852500.0,5813500.0  1851500.0,5813500.0 
602  1851500.0,5813500.0  1850500.0,5813500.0 
603  1850500.0,5813500.0  1850500.0,5814500.0 
604  1850500.0,5814500.0  1850500.0,5813500.0 
605  1850500.0,5813500.0  1850500.0,5814500.0 
606  1850500.0,5814500.0  1850500.0,5813500.0 
607  1850500.0,5813500.0  1850500.0,5813500.0 
608  1852500.0,5818500.0  1851500.0,5818500.0 
609  1851500.0,5818500.0  1851500.0,5819500.0 
610  1851500.0,5819500.0  1851500.0,5820500.0 
611  1851500.0,5820500.0  1851500.0,5820500.0 
612  1852500.0,5818500.0  1852500.0,5817500.0 
613  1852500.0,5817500.0  1851500.0,5817500.0 
614  1851500.0,5817500.0  1851500.0,5818500.0 
615  1851500.0,5818500.0  1850500.0,5818500.0 
616  1850500.0,5818500.0  1850500.0,5818500.0 
617  1852500.0,5792500.0  1852500.0,5793500.0 
618  1852500.0,5793500.0  1851500.0,5793500.0 
619  1851500.0,5793500.0  1851500.0,5794500.0 
620  1851500.0,5794500.0  1851500.0,5794500.0 
621  1852500.0,5800500.0  1851500.0,5800500.0 
622  1851500.0,5800500.0  1850500.0,5800500.0 
623  1850500.0,5800500.0  1850500.0,5800500.0 
624  1853500.0,5808500.0  1852500.0,5808500.0 
625  1852500.0,5808500.0  1851500.0,5808500.0 
626  1851500.0,5808500.0  1851500.0,5808500.0 
627  1852500.0,5852500.0  1853500.0,5852500.0 
628  1853500.0,5852500.0  1853500.0,5853500.0 
629  1853500.0,5853500.0  1852500.0,5853500.0 
630  1852500.0,5853500.0  1852500.0,5854500.0 
631  1852500.0,5854500.0  1853500.0,5854500.0 
632  1853500.0,5854500.0  1852500.0,5854500.0 
633  1852500.0,5854500.0  1852500.0,5855500.0 
634  1852500.0,5855500.0  1852500.0,5856500.0 
635  1852500.0,5856500.0  1851500.0,5856500.0 
636  1851500.0,5856500.0  1851500.0,5856500.0 
637  1855500.0,5854500.0  1854500.0,5854500.0 
638  1854500.0,5854500.0  1855500.0,5854500.0 
639  1855500.0,5854500.0  1854500.0,5854500.0 
640  1854500.0,5854500.0  1854500.0,5855500.0 
641  1854500.0,5855500.0  1853500.0,5856500.0 
642  1853500.0,5856500.0  1852500.0,5857500.0 
643  1852500.0,5857500.0  1852500.0,5856500.0 
644  1852500.0,5856500.0  1851500.0,5856500.0 
645  1851500.0,5856500.0  1851500.0,5856500.0 
646  1853500.0,5796500.0  1853500.0,5797500.0 
647  1853500.0,5797500.0  1853500.0,5797500.0 
648  1854500.0,5794500.0  1854500.0,5795500.0 
649  1854500.0,5795500.0  1853500.0,5795500.0 
650  1853500.0,5795500.0  1853500.0,5796500.0 
651  1853500.0,5796500.0  1853500.0,5797500.0 
652  1853500.0,5797500.0  1852500.0,5797500.0 
653  1852500.0,5797500.0  1853500.0,5797500.0 
654  1853500.0,5797500.0  1853500.0,5797500.0 
655  1854500.0,5800500.0  1854500.0,5801500.0 
656  1854500.0,5801500.0  1853500.0,5801500.0 
657  1853500.0,5801500.0  1853500.0,5802500.0 
658  1853500.0,5802500.0  1854500.0,5802500.0 
659  1854500.0,5802500.0  1853500.0,5802500.0 
660  1853500.0,5802500.0  1853500.0,5803500.0 
661  1853500.0,5803500.0  1852500.0,5803500.0 
662  1852500.0,5803500.0  1853500.0,5803500.0 
663  1853500.0,5803500.0  1853500.0,5804500.0 
664  1853500.0,5804500.0  1852500.0,5804500.0 
665  1852500.0,5804500.0  1852500.0,5803500.0 
666  1852500.0,5803500.0  1852500.0,5804500.0 
667  1852500.0,5804500.0  1852500.0,5804500.0 
668  1855500.0,5804500.0  1855500.0,5805500.0 
669  1855500.0,5805500.0  1855500.0,5804500.0 
670  1855500.0,5804500.0  1855500.0,5805500.0 
671  1855500.0,5805500.0  1854500.0,5805500.0 
672  1854500.0,5805500.0  1854500.0,5804500.0 
673  1854500.0,5804500.0  1854500.0,5805500.0 
674  1854500.0,5805500.0  1853500.0,5805500.0 
675  1853500.0,5805500.0  1853500.0,5806500.0 
676  1853500.0,5806500.0  1852500.0,5806500.0 
677  1852500.0,5806500.0  1851500.0,5806500.0 
678  1851500.0,5806500.0  1851500.0,5806500.0 
679  1858500.0,5782500.0  1857500.0,5782500.0 
680  1857500.0,5782500.0  1856500.0,5782500.0 
681  1856500.0,5782500.0  1855500.0,5782500.0 
682  1855500.0,5782500.0  1854500.0,5782500.0 
683  1854500.0,5782500.0  1853500.0,5782500.0 
684  1853500.0,5782500.0  1853500.0,5783500.0 
685  1853500.0,5783500.0  1853500.0,5782500.0 
686  1853500.0,5782500.0  1853500.0,5783500.0 
687  1853500.0,5783500.0  1853500.0,5782500.0 
688  1853500.0,5782500.0  1852500.0,5782500.0 
689  1852500.0,5782500.0  1852500.0,5783500.0 
690  1852500.0,5783500.0  1851500.0,5783500.0 
691  1851500.0,5783500.0  1851500.0,5784500.0 
692  1851500.0,5784500.0  1850500.0,5784500.0 
693  1850500.0,5784500.0  1849500.0,5784500.0 
694  1849500.0,5784500.0  1849500.0,5785500.0 
695  1849500.0,5785500.0  1849500.0,5786500.0 
696  1849500.0,5786500.0  1848500.0,5786500.0 
697  1848500.0,5786500.0  1848500.0,5786500.0 
698  1859500.0,5781500.0  1858500.0,5781500.0 
699  1858500.0,5781500.0  1857500.0,5781500.0 
700  1857500.0,5781500.0  1856500.0,5781500.0 
701  1856500.0,5781500.0  1855500.0,5781500.0 
702  1855500.0,5781500.0  1855500.0,5782500.0 
703  1855500.0,5782500.0  1854500.0,5782500.0 
704  1854500.0,5782500.0  1853500.0,5782500.0 
705  1853500.0,5782500.0  1852500.0,5782500.0 
706  1852500.0,5782500.0  1851500.0,5782500.0 
707  1851500.0,5782500.0  1851500.0,5782500.0 
708  1861500.0,5783500.0  1861500.0,5784500.0 
709  1861500.0,5784500.0  1860500.0,5784500.0 
710  1860500.0,5784500.0  1859500.0,5784500.0 
711  1859500.0,5784500.0  1859500.0,5785500.0 
712  1859500.0,5785500.0  1858500.0,5785500.0 
713  1858500.0,5785500.0  1857500.0,5785500.0 
714  1857500.0,5785500.0  1857500.0,5786500.0 
715  1857500.0,5786500.0  1857500.0,5786500.0 
716  1861500.0,5787500.0  1860500.0,5787500.0 
717  1860500.0,5787500.0  1859500.0,5787500.0 
718  1859500.0,5787500.0  1859500.0,5788500.0 
719  1859500.0,5788500.0  1858500.0,5788500.0 
720  1858500.0,5788500.0  1857500.0,5788500.0 
721  1857500.0,5788500.0  1857500.0,5789500.0 
722  1857500.0,5789500.0  1856500.0,5789500.0 
723  1856500.0,5789500.0  1856500.0,5790500.0 
724  1856500.0,5790500.0  1855500.0,5790500.0 
725  1855500.0,5790500.0  1854500.0,5790500.0 
726  1854500.0,5790500.0  1854500.0,5790500.0 
727  1862500.0,5776500.0  1861500.0,5776500.0 
728  1861500.0,5776500.0  1860500.0,5776500.0 
729  1860500.0,5776500.0  1859500.0,5776500.0 
730  1859500.0,5776500.0  1859500.0,5777500.0 
731  1859500.0,5777500.0  1859500.0,5776500.0 
732  1859500.0,5776500.0  1859500.0,5777500.0 
733  1859500.0,5777500.0  1859500.0,5776500.0 
734  1859500.0,5776500.0  1859500.0,5777500.0 
735  1859500.0,5777500.0  1858500.0,5777500.0 
736  1858500.0,5777500.0  1857500.0,5777500.0 
737  1857500.0,5777500.0  1856500.0,5777500.0 
738  1856500.0,5777500.0  1856500.0,5777500.0 
739  1861500.0,5784500.0  1861500.0,5785500.0 
740  1861500.0,5785500.0  1860500.0,5785500.0 
741  1860500.0,5785500.0  1859500.0,5785500.0 
742  1859500.0,5785500.0  1859500.0,5786500.0 
743  1859500.0,5786500.0  1858500.0,5786500.0 
744  1858500.0,5786500.0  1857500.0,5786500.0 
745  1857500.0,5786500.0  1857500.0,5786500.0 
746  1862500.0,5785500.0  1862500.0,5786500.0 
747  1862500.0,5786500.0  1861500.0,5786500.0 
748  1861500.0,5786500.0  1860500.0,5786500.0 
749  1860500.0,5786500.0  1859500.0,5786500.0 
750  1859500.0,5786500.0  1859500.0,5787500.0 
751  1859500.0,5787500.0  1858500.0,5787500.0 
752  1858500.0,5787500.0  1857500.0,5787500.0 
753  1857500.0,5787500.0  1856500.0,5787500.0 
754  1856500.0,5787500.0  1856500.0,5788500.0 
755  1856500.0,5788500.0  1856500.0,5787500.0 
756  1856500.0,5787500.0  1856500.0,5788500.0 
757  1856500.0,5788500.0  1856500.0,5788500.0 
758  1868500.0,5775500.0  1867500.0,5775500.0 
759  1867500.0,5775500.0  1866500.0,5775500.0 
760  1866500.0,5775500.0  1865500.0,5775500.0 
761  1865500.0,5775500.0  1865500.0,5776500.0 
762  1865500.0,5776500.0  1864500.0,5776500.0 
763  1864500.0,5776500.0  1863500.0,5776500.0 
764  1863500.0,5776500.0  1863500.0,5777500.0 
765  1863500.0,5777500.0  1862500.0,5777500.0 
766  1862500.0,5777500.0  1861500.0,5777500.0 
767  1861500.0,5777500.0  1861500.0,5778500.0 
768  1861500.0,5778500.0  1861500.0,5777500.0 
769  1861500.0,5777500.0  1861500.0,5778500.0 
770  1861500.0,5778500.0  1860500.0,5778500.0 
771  1860500.0,5778500.0  1859500.0,5778500.0 
772  1859500.0,5778500.0  1858500.0,5778500.0 
773  1858500.0,5778500.0  1858500.0,5777500.0 
774  1858500.0,5777500.0  1858500.0,5778500.0 
775  1858500.0,5778500.0  1857500.0,5778500.0 
776  1857500.0,5778500.0  1856500.0,5778500.0 
777  1856500.0,5778500.0  1856500.0,5777500.0 
778  1856500.0,5777500.0  1856500.0,5777500.0 
779  1863500.0,5771500.0  1862500.0,5771500.0 
780  1862500.0,5771500.0  1862500.0,5772500.0 
781  1862500.0,5772500.0  1861500.0,5772500.0 
782  1861500.0,5772500.0  1861500.0,5773500.0 
783  1861500.0,5773500.0  1860500.0,5773500.0 
784  1860500.0,5773500.0  1860500.0,5773500.0 
785  1863500.0,5779500.0  1862500.0,5779500.0 
786  1862500.0,5779500.0  1861500.0,5779500.0 
787  1861500.0,5779500.0  1860500.0,5779500.0 
788  1860500.0,5779500.0  1860500.0,5780500.0 
789  1860500.0,5780500.0  1860500.0,5780500.0 
790  1864500.0,5786500.0  1863500.0,5786500.0 
791  1863500.0,5786500.0  1863500.0,5787500.0 
792  1863500.0,5787500.0  1862500.0,5787500.0 
793  1862500.0,5787500.0  1861500.0,5787500.0 
794  1861500.0,5787500.0  1861500.0,5788500.0 
795  1861500.0,5788500.0  1860500.0,5788500.0 
796  1860500.0,5788500.0  1860500.0,5789500.0 
797  1860500.0,5789500.0  1860500.0,5789500.0 
798  1864500.0,5788500.0  1863500.0,5788500.0 
799  1863500.0,5788500.0  1862500.0,5788500.0 
800  1862500.0,5788500.0  1862500.0,5789500.0 
801  1862500.0,5789500.0  1861500.0,5789500.0 
802  1861500.0,5789500.0  1860500.0,5789500.0 
803  1860500.0,5789500.0  1860500.0,5789500.0 
804  1866500.0,5773500.0  1865500.0,5773500.0 
805  1865500.0,5773500.0  1864500.0,5773500.0 
806  1864500.0,5773500.0  1863500.0,5773500.0 
807  1863500.0,5773500.0  1863500.0,5774500.0 
808  1863500.0,5774500.0  1863500.0,5773500.0 
809  1863500.0,5773500.0  1863500.0,5774500.0 
810  1863500.0,5774500.0  1862500.0,5774500.0 
811  1862500.0,5774500.0  1862500.0,5773500.0 
812  1862500.0,5773500.0  1862500.0,5774500.0 
813  1862500.0,5774500.0  1861500.0,5774500.0 
814  1861500.0,5774500.0  1860500.0,5774500.0 
815  1860500.0,5774500.0  1859500.0,5774500.0 
816  1859500.0,5774500.0  1858500.0,5774500.0 
817  1858500.0,5774500.0  1858500.0,5774500.0 
818  1868500.0,5770500.0  1868500.0,5771500.0 
819  1868500.0,5771500.0  1867500.0,5771500.0 
820  1867500.0,5771500.0  1866500.0,5771500.0 
821  1866500.0,5771500.0  1865500.0,5771500.0 
822  1865500.0,5771500.0  1865500.0,5772500.0 
823  1865500.0,5772500.0  1864500.0,5772500.0 
824  1864500.0,5772500.0  1863500.0,5772500.0 
825  1863500.0,5772500.0  1863500.0,5773500.0 
826  1863500.0,5773500.0  1862500.0,5773500.0 
827  1862500.0,5773500.0  1861500.0,5773500.0 
828  1861500.0,5773500.0  1860500.0,5773500.0 
829  1860500.0,5773500.0  1860500.0,5773500.0 
830  1812500.0,5874500.0  1812500.0,5875500.0 
831  1812500.0,5875500.0  1812500.0,5876500.0 
832  1812500.0,5876500.0  1812500.0,5876500.0 
833  1827500.0,5816500.0  1827500.0,5817500.0 
834  1827500.0,5817500.0  1827500.0,5818500.0 
835  1827500.0,5818500.0  1826500.0,5818500.0 
836  1826500.0,5818500.0  1826500.0,5819500.0 
837  1826500.0,5819500.0  1825500.0,5819500.0 
838  1825500.0,5819500.0  1824500.0,5819500.0 
839  1824500.0,5819500.0  1824500.0,5820500.0 
840  1824500.0,5820500.0  1824500.0,5821500.0 
841  1824500.0,5821500.0  1823500.0,5821500.0 
842  1823500.0,5821500.0  1824500.0,5821500.0 
843  1824500.0,5821500.0  1824500.0,5822500.0 
844  1824500.0,5822500.0  1823500.0,5822500.0 
845  1823500.0,5822500.0  1823500.0,5823500.0 
846  1823500.0,5823500.0  1824500.0,5823500.0 
847  1824500.0,5823500.0  1824500.0,5824500.0 
848  1824500.0,5824500.0  1824500.0,5825500.0 
849  1824500.0,5825500.0  1825500.0,5825500.0 
850  1825500.0,5825500.0  1824500.0,5825500.0 
851  1824500.0,5825500.0  1824500.0,5826500.0 
852  1824500.0,5826500.0  1823500.0,5826500.0 
853  1823500.0,5826500.0  1823500.0,5827500.0 
854  1823500.0,5827500.0  1823500.0,5828500.0 
855  1823500.0,5828500.0  1823500.0,5828500.0 
856  1832500.0,5814500.0  1832500.0,5815500.0 
857  1832500.0,5815500.0  1832500.0,5816500.0 
858  1832500.0,5816500.0  1832500.0,5817500.0 
859  1832500.0,5817500.0  1831500.0,5817500.0 
860  1831500.0,5817500.0  1831500.0,5816500.0 
861  1831500.0,5816500.0  1831500.0,5817500.0 
862  1831500.0,5817500.0  1831500.0,5816500.0 
863  1831500.0,5816500.0  1831500.0,5817500.0 
864  1831500.0,5817500.0  1830500.0,5817500.0 
865  1830500.0,5817500.0  1831500.0,5817500.0 
866  1831500.0,5817500.0  1830500.0,5817500.0 
867  1830500.0,5817500.0  1831500.0,5817500.0 
868  1831500.0,5817500.0  1831500.0,5818500.0 
869  1831500.0,5818500.0  1830500.0,5818500.0 
870  1830500.0,5818500.0  1830500.0,5819500.0 
871  1830500.0,5819500.0  1831500.0,5819500.0 
872  1831500.0,5819500.0  1831500.0,5820500.0 
873  1831500.0,5820500.0  1831500.0,5821500.0 
874  1831500.0,5821500.0  1831500.0,5822500.0 
875  1831500.0,5822500.0  1831500.0,5822500.0 
876  1831500.0,5822500.0  1830500.0,5822500.0 
877  1830500.0,5822500.0  1830500.0,5823500.0 
878  1830500.0,5823500.0  1830500.0,5824500.0 
879  1830500.0,5824500.0  1829500.0,5824500.0 
880  1829500.0,5824500.0  1829500.0,5823500.0 
881  1829500.0,5823500.0  1829500.0,5824500.0 
882  1829500.0,5824500.0  1828500.0,5824500.0 
883  1828500.0,5824500.0  1827500.0,5824500.0 
884  1827500.0,5824500.0  1827500.0,5825500.0 
885  1827500.0,5825500.0  1827500.0,5824500.0 
886  1827500.0,5824500.0  1826500.0,5824500.0 
887  1826500.0,5824500.0  1826500.0,5825500.0 
888  1826500.0,5825500.0  1825500.0,5825500.0 
889  1825500.0,5825500.0  1825500.0,5826500.0 
890  1825500.0,5826500.0  1825500.0,5827500.0 
891  1825500.0,5827500.0  1825500.0,5828500.0 
892  1825500.0,5828500.0  1824500.0,5828500.0 
893  1824500.0,5828500.0  1824500.0,5829500.0 
894  1824500.0,5829500.0  1824500.0,5829500.0 
895  1839500.0,5819500.0  1839500.0,5820500.0 
896  1839500.0,5820500.0  1839500.0,5821500.0 
897  1839500.0,5821500.0  1839500.0,5822500.0 
898  1839500.0,5822500.0  1839500.0,5823500.0 
899  1839500.0,5823500.0  1838500.0,5823500.0 
900  1838500.0,5823500.0  1838500.0,5824500.0 
901  1838500.0,5824500.0  1837500.0,5824500.0 
902  1837500.0,5824500.0  1836500.0,5824500.0 
903  1836500.0,5824500.0  1836500.0,5825500.0 
904  1836500.0,5825500.0  1835500.0,5825500.0 
905  1835500.0,5825500.0  1835500.0,5826500.0 
906  1835500.0,5826500.0  1835500.0,5827500.0 
907  1835500.0,5827500.0  1835500.0,5828500.0 
908  1835500.0,5828500.0  1834500.0,5828500.0 
909  1834500.0,5828500.0  1834500.0,5829500.0 
910  1834500.0,5829500.0  1833500.0,5829500.0 
911  1833500.0,5829500.0  1833500.0,5830500.0 
912  1833500.0,5830500.0  1833500.0,5831500.0 
913  1833500.0,5831500.0  1832500.0,5831500.0 
914  1832500.0,5831500.0  1832500.0,5832500.0 
915  1832500.0,5832500.0  1832500.0,5833500.0 
916  1832500.0,5833500.0  1832500.0,5834500.0 
917  1832500.0,5834500.0  1832500.0,5835500.0 
918  1832500.0,5835500.0  1832500.0,5836500.0 
919  1832500.0,5836500.0  1832500.0,5836500.0 
920  1835500.0,5837500.0  1835500.0,5838500.0 
921  1835500.0,5838500.0  1834500.0,5838500.0 
922  1834500.0,5838500.0  1834500.0,5839500.0 
923  1834500.0,5839500.0  1833500.0,5839500.0 
924  1833500.0,5839500.0  1834500.0,5839500.0 
925  1834500.0,5839500.0  1833500.0,5839500.0 
926  1833500.0,5839500.0  1833500.0,5840500.0 
927  1833500.0,5840500.0  1833500.0,5840500.0 
928  1838500.0,5844500.0  1837500.0,5844500.0 
929  1837500.0,5844500.0  1837500.0,5845500.0 
930  1837500.0,5845500.0  1837500.0,5846500.0 
931  1837500.0,5846500.0  1837500.0,5846500.0 
932  1832500.0,5836500.0  1832500.0,5837500.0 
933  1832500.0,5837500.0  1832500.0,5838500.0 
934  1832500.0,5838500.0  1833500.0,5838500.0 
935  1833500.0,5838500.0  1833500.0,5839500.0 
936  1833500.0,5839500.0  1832500.0,5839500.0 
937  1832500.0,5839500.0  1833500.0,5839500.0 
938  1833500.0,5839500.0  1832500.0,5839500.0 
939  1832500.0,5839500.0  1833500.0,5839500.0 
940  1833500.0,5839500.0  1833500.0,5840500.0 
941  1833500.0,5840500.0  1833500.0,5840500.0 
942  1843500.0,5838500.0  1843500.0,5837500.0 
943  1843500.0,5837500.0  1842500.0,5837500.0 
944  1842500.0,5837500.0  1842500.0,5836500.0 
945  1842500.0,5836500.0  1842500.0,5836500.0 
946  1844500.0,5835500.0  1843500.0,5835500.0 
947  1843500.0,5835500.0  1843500.0,5835500.0 
948  1844500.0,5851500.0  1844500.0,5850500.0 
949  1844500.0,5850500.0  1843500.0,5850500.0 
950  1843500.0,5850500.0  1843500.0,5851500.0 
951  1843500.0,5851500.0  1843500.0,5852500.0 
952  1843500.0,5852500.0  1842500.0,5852500.0 
953  1842500.0,5852500.0  1842500.0,5853500.0 
954  1842500.0,5853500.0  1843500.0,5853500.0 
955  1843500.0,5853500.0  1842500.0,5853500.0 
956  1842500.0,5853500.0  1842500.0,5854500.0 
957  1842500.0,5854500.0  1841500.0,5854500.0 
958  1841500.0,5854500.0  1841500.0,5854500.0 
959  1841500.0,5854500.0  1840500.0,5854500.0 
960  1840500.0,5854500.0  1840500.0,5854500.0 
961  1851500.0,5856500.0  1851500.0,5856500.0 
962  1853500.0,5797500.0  1852500.0,5797500.0 
963  1852500.0,5797500.0  1852500.0,5798500.0 
964  1852500.0,5798500.0  1851500.0,5798500.0 
965  1851500.0,5798500.0  1852500.0,5798500.0 
966  1852500.0,5798500.0  1851500.0,5798500.0 
967  1851500.0,5798500.0  1851500.0,5799500.0 
968  1851500.0,5799500.0  1851500.0,5800500.0 
969  1851500.0,5800500.0  1850500.0,5800500.0 
970  1850500.0,5800500.0  1850500.0,5800500.0 
971  1848500.0,5786500.0  1847500.0,5786500.0 
972  1847500.0,5786500.0  1847500.0,5787500.0 
973  1847500.0,5787500.0  1847500.0,5788500.0 
974  1847500.0,5788500.0  1846500.0,5788500.0 
975  1846500.0,5788500.0  1846500.0,5789500.0 
976  1846500.0,5789500.0  1846500.0,5790500.0 
977  1846500.0,5790500.0  1845500.0,5790500.0 
978  1845500.0,5790500.0  1846500.0,5790500.0 
979  1846500.0,5790500.0  1845500.0,5790500.0 
980  1845500.0,5790500.0  1845500.0,5791500.0 
981  1845500.0,5791500.0  1846500.0,5791500.0 
982  1846500.0,5791500.0  1846500.0,5792500.0 
983  1846500.0,5792500.0  1846500.0,5792500.0 
984  1857500.0,5786500.0  1856500.0,5786500.0 
985  1856500.0,5786500.0  1855500.0,5786500.0 
986  1855500.0,5786500.0  1855500.0,5787500.0 
987  1855500.0,5787500.0  1854500.0,5787500.0 
988  1854500.0,5787500.0  1853500.0,5787500.0 
989  1853500.0,5787500.0  1853500.0,5788500.0 
990  1853500.0,5788500.0  1852500.0,5788500.0 
991  1852500.0,5788500.0  1851500.0,5788500.0 
992  1851500.0,5788500.0  1851500.0,5789500.0 
993  1851500.0,5789500.0  1851500.0,5789500.0 
994  1854500.0,5790500.0  1853500.0,5790500.0 
995  1853500.0,5790500.0  1853500.0,5791500.0 
996  1853500.0,5791500.0  1852500.0,5791500.0 
997  1852500.0,5791500.0  1852500.0,5792500.0 
998  1852500.0,5792500.0  1851500.0,5792500.0 
999  1851500.0,5792500.0  1850500.0,5792500.0 
1000  1850500.0,5792500.0  1850500.0,5793500.0 
1001  1850500.0,5793500.0  1850500.0,5792500.0 
1002  1850500.0,5792500.0  1850500.0,5793500.0 
1003  1850500.0,5793500.0  1849500.0,5793500.0 
1004  1849500.0,5793500.0  1849500.0,5794500.0 
1005  1849500.0,5794500.0  1850500.0,5794500.0 
1006  1850500.0,5794500.0  1850500.0,5794500.0 
1007  1856500.0,5777500.0  1855500.0,5777500.0 
1008  1855500.0,5777500.0  1855500.0,5778500.0 
1009  1855500.0,5778500.0  1854500.0,5778500.0 
1010  1854500.0,5778500.0  1854500.0,5777500.0 
1011  1854500.0,5777500.0  1854500.0,5778500.0 
1012  1854500.0,5778500.0  1853500.0,5778500.0 
1013  1853500.0,5778500.0  1853500.0,5778500.0 
1014  1856500.0,5788500.0  1855500.0,5788500.0 
1015  1855500.0,5788500.0  1854500.0,5788500.0 
1016  1854500.0,5788500.0  1854500.0,5789500.0 
1017  1854500.0,5789500.0  1853500.0,5789500.0 
1018  1853500.0,5789500.0  1852500.0,5789500.0 
1019  1852500.0,5789500.0  1852500.0,5788500.0 
1020  1852500.0,5788500.0  1852500.0,5789500.0 
1021  1852500.0,5789500.0  1851500.0,5789500.0 
1022  1851500.0,5789500.0  1851500.0,5789500.0 
1023  1860500.0,5773500.0  1860500.0,5774500.0 
1024  1860500.0,5774500.0  1860500.0,5773500.0 
1025  1860500.0,5773500.0  1859500.0,5773500.0 
1026  1859500.0,5773500.0  1859500.0,5774500.0 
1027  1859500.0,5774500.0  1858500.0,5774500.0 
1028  1858500.0,5774500.0  1858500.0,5774500.0 
1029  1860500.0,5780500.0  1859500.0,5780500.0 
1030  1859500.0,5780500.0  1858500.0,5780500.0 
1031  1858500.0,5780500.0  1857500.0,5780500.0 
1032  1857500.0,5780500.0  1856500.0,5780500.0 
1033  1856500.0,5780500.0  1855500.0,5780500.0 
1034  1855500.0,5780500.0  1855500.0,5780500.0 
1035  1860500.0,5789500.0  1859500.0,5789500.0 
